emplid,div,deptid,sub_job_family,attendance,project_code,total_hour,project_start_stage,C0_day,C1_day,C2_day,C3_day,C4_day,C5_day,C6_day,stage,termination_n,month_pf,execute_day,utilization_rate_by_dep_func,utilization_rate_by_dep,execute_hour,execute_month,utilization_rate_by_div_func
10705057,230000,230110,RH,152,,0,,,,,,,,,,0,14,2988647.788,0.225328947,0.225328947,421.5345709,100498.3929,0.143111083
10705057,230000,230110,RH,192,,0,,,,,,,,,,0,15,2989367.788,0.194270833,0.194270833,421.5345709,100498.3929,0.160991549
10705057,230000,230110,RH,160,,0,,,,,,,,,,0,16,2990111.788,0.2229375,0.2229375,421.5345709,100498.3929,0.156238208
10705057,230000,230110,RH,184,,0,,,,,,,,,,0,17,2990831.788,0.17298913,0.17298913,421.5345709,100498.3929,0.146499801
10705057,230000,230110,RH,152,,0,,,,,,,,,,0,23,2995199.788,0.15388756,0.15388756,421.5345709,100498.3929,0.117600532
10705057,230000,230110,RH,200,,0,,,,,,,,,,0,24,2995919.788,0.138909091,0.138909091,421.5345709,100498.3929,0.0795
10705057,230000,230110,RH,152,,0,,,,,,,,,,0,25,2996663.788,0.173145933,0.173145933,421.5345709,100498.3929,0.117941845
10705057,230000,230110,RH,184,,0,,,,,,,,,,0,26,2997407.788,0.191897233,0.191897233,421.5345709,100498.3929,0.143742849
10705057,230000,230110,RH,144,,0,,,,,,,,,,0,27,2998127.788,0.135416667,0.135416667,421.5345709,100498.3929,0.12752193
10705057,230000,230110,RH,152,,0,,,,,,,,,,0,33,3002519.788,0,0,421.5345709,100498.3929,0.095021118
10705057,23D000,23D100,RH,160,1PD042550001,118,C1,0,128,216,83,96,1827,92,C5,0,27,19912,1.209448529,1.209448529,88541.58505,1054.133333,0.491641304
10705057,23D000,23D100,RH,160,1PD05U270001,47.8,C0,20,25,61,77,70,2243,92,C3,0,1,2944,1.209448529,1.209448529,14527.78893,488.5333333,0.491641304
10705057,23D000,23D100,RH,184,1PD05U270001,252.2,C0,20,25,61,77,70,2243,92,C3,0,2,3688,1.146579284,1.146579284,14527.78893,488.5333333,0.488365539
10705057,23D000,23D100,RH,160,1PD05U270001,201.5,C0,20,25,61,77,70,2243,92,C4,0,3,4408,1.044595588,1.044595588,14527.78893,488.5333333,0.525131579
10705057,23D000,23D100,RH,200,1PD05U270001,235.1,C0,20,25,61,77,70,2243,92,C4,0,4,5152,1.178,1.178,14527.78893,488.5333333,0.424070833
10705057,23D000,23D100,RH,200,1PD05V270001,22.5,C2,0,0,58,0,54,1826,92,C5,0,4,5656,1.178,1.178,4249.382572,505.3333333,0.424070833
10705057,23D000,23D100,RH,200,1PD05V270001,1.3,C2,0,0,58,0,54,1826,92,C5,0,7,7864,0.896633333,0.896633333,4249.382572,505.3333333,0.430845
10705057,23D000,23D100,RH,152,1PD05R550001,5,C0,16,15,60,76,108,1795,92,C5,0,11,8824,0.854605263,0.854605263,55208.79748,513.3333333,0.414330664
10705057,23D000,23D100,RH,152,1PD05U270001,118.3,C0,20,25,61,77,70,2243,92,C5,0,8,8080,0.854605263,0.854605263,14527.78893,488.5333333,0.414330664
10705057,23D000,23D100,RH,152,1PD05V270001,5,C2,0,0,58,0,54,1826,92,C5,0,8,8584,0.854605263,0.854605263,4249.382572,505.3333333,0.414330664
10705057,23D000,23D100,RH,160,1PD05U270001,143,C0,20,25,61,77,70,2243,92,C5,0,9,8824,0.884182692,0.884182692,14527.78893,488.5333333,0.458823864
10705057,23D000,23D100,RH,160,1PD05V270001,6.5,C2,0,0,58,0,54,1826,92,C5,0,9,9328,0.884182692,0.884182692,4249.382572,505.3333333,0.458823864
10705057,23D000,23D100,HW,120,1PD05U270001,74.5,C0,20,25,61,77,70,2243,92,C5,0,1,9568,0.782820513,0.782820513,14527.78893,488.5333333,0.458207071
10705072,230000,230320,RH,160,,0,,,,,,,,,,0,18,2991575.788,0.114140625,0.114140625,421.5345709,100498.3929,0.168406863
10705072,230000,230320,RH,104,,0,,,,,,,,,,0,19,2992319.788,0.163461538,0.163461538,421.5345709,100498.3929,0.157182692
10705072,230000,230320,RH,160,,0,,,,,,,,,,0,20,2992991.788,0.18765625,0.18765625,421.5345709,100498.3929,0.126711165
10705072,230000,230320,RH,176,,0,,,,,,,,,,0,21,2993735.788,0.100142045,0.100142045,421.5345709,100498.3929,0.113689631
10705072,230000,230320,RH,160,,0,,,,,,,,,,0,22,2994455.788,0.068671875,0.068671875,421.5345709,100498.3929,0.110721649
10705072,230000,230320,RH,160,,0,,,,,,,,,,0,28,2998871.788,0.1445,0.1445,421.5345709,100498.3929,0.127061782
10705072,230000,230320,RH,192,,0,,,,,,,,,,0,29,2999591.788,0.118385417,0.118385417,421.5345709,100498.3929,0.107818627
10705072,230000,230320,RH,120,,0,,,,,,,,,,0,30,3000335.788,0.133416667,0.133416667,421.5345709,100498.3929,0.112019231
10705072,230000,230320,RH,152,,0,,,,,,,,,,0,31,3001079.788,0.127631579,0.127631579,421.5345709,100498.3929,0.095167004
10705072,230000,230320,RH,184,,0,,,,,,,,,,0,32,3001775.788,0.120217391,0.120217391,421.5345709,100498.3929,0.095592524
10705072,23D000,23D300,RH,200,1PD05R550001,239.2,C0,16,15,60,76,108,1795,92,C5,0,10,8104,1.110933333,1.110933333,55208.79748,513.3333333,0.430845
10705072,23D000,23D300,RH,152,1PD05R550001,181,C0,16,15,60,76,108,1795,92,C5,0,11,8824,1.171669408,1.171669408,55208.79748,513.3333333,0.414330664
10705072,23D000,23D300,RH,160,1PD05R550001,209.5,C0,16,15,60,76,108,1795,92,C5,0,12,9568,1.201796875,1.201796875,55208.79748,513.3333333,0.458823864
10705072,23D000,23D300,RF,120,1PD05R550001,106.8,C0,16,15,60,76,108,1795,92,C5,0,1,10312,0.803666667,0.8346875,55208.79748,513.3333333,0.491994048
10705072,23D000,23D300,RF,184,1PD05R550001,97.6,C0,16,15,60,76,108,1795,92,C5,0,2,10984,1.154411765,1.143780193,55208.79748,513.3333333,0.691006311
10705072,23D000,23D300,RF,184,QRQY00001129,151.7,C6,0,0,0,0,0,0,91,,0,2,3010535.788,1.154411765,1.143780193,34685.53182,100498.3929,0.691006311
10705072,23D000,23D300,RF,144,1PD05R550001,5,C0,16,15,60,76,108,1795,92,C5,0,3,11728,1.276388889,1.269753086,55208.79748,513.3333333,0.655979938
10706013,23M000,23M300,ME,160,,0,,,,,,,,,,0,10,2985695.788,1.145357143,1.145357143,421.5345709,100498.3929,0.835011161
10706013,23M000,23M300,ME,152,1PD042550001,129,C1,0,128,216,83,96,1827,92,C2,0,4,3112,1.179793233,1.179793233,88541.58505,1054.133333,0.808023966
10706013,23M000,23M300,ME,192,1PD042550001,220,C1,0,128,216,83,96,1827,92,C2,0,5,3832,1.250818452,1.250818452,88541.58505,1054.133333,0.857158905
10706013,23M000,23M300,ME,160,1PD042550001,200,C1,0,128,216,83,96,1827,92,C2,0,6,4576,1.276785714,1.276785714,88541.58505,1054.133333,0.963890306
10706013,23M000,23M300,ME,152,1PD042550001,164,C1,0,128,216,83,96,1827,92,C2,0,7,5320,1.407612782,1.407612782,88541.58505,1054.133333,0.940131579
10706013,23M000,23M300,ME,192,1PD042550001,183,C1,0,128,216,83,96,1827,92,C2,0,8,6040,1.390252976,1.390252976,88541.58505,1054.133333,0.884186422
10706013,23M000,23M300,ME,160,1PD042550001,181,C1,0,128,216,83,96,1827,92,C2,0,9,6784,1.277053571,1.277053571,88541.58505,1054.133333,0.972045455
10706013,23M000,23M300,ME,200,1PD042550001,217,C1,0,128,216,83,96,1827,92,C5,0,17,12592,0.931944444,0.931944444,88541.58505,1054.133333,0.730266667
10706013,23M000,23M300,ME,152,1PD042550001,213,C1,0,128,216,83,96,1827,92,C5,0,18,13336,0.987134503,0.987134503,88541.58505,1054.133333,0.831549043
10706013,23M000,23M300,ME,184,1PD042550001,167,C1,0,128,216,83,96,1827,92,C5,0,19,14080,0.982246377,0.982246377,88541.58505,1054.133333,0.752566425
10706013,23M000,23M300,ME,144,1PD042550001,153,C1,0,128,216,83,96,1827,92,C5,0,20,14800,0.829608586,0.829608586,88541.58505,1054.133333,0.757191155
10706013,23M000,23M300,ME,160,1PD042550001,161,C1,0,128,216,83,96,1827,92,C5,0,21,15544,0.872954545,0.872954545,88541.58505,1054.133333,0.698381024
10706013,23M000,23M300,ME,192,1PD038550001,94,C0,17,28,116,86,72,1492,90,C5,0,23,16456,1.067850379,1.067850379,51451.44787,1060.533333,0.73874349
10706013,23M000,23M300,ME,192,1PD042550001,103,C1,0,128,216,83,96,1827,92,C5,0,22,16264,1.067850379,1.067850379,88541.58505,1054.133333,0.73874349
10706013,23M000,23M300,ME,160,1PD05R550001,195,C0,16,15,60,76,108,1795,92,C4,0,7,5152,1.088214286,1.088214286,55208.79748,513.3333333,0.664389706
10706013,23M000,23M300,ME,200,1PD05R550001,238.5,C0,16,15,60,76,108,1795,92,C4,0,8,5896,0.995642857,0.995642857,55208.79748,513.3333333,0.613178161
10706013,23M000,23M300,ME,144,1PD05R550001,186,C0,16,15,60,76,108,1795,92,C5,0,9,6640,1.035267857,1.035267857,55208.79748,513.3333333,0.723683261
10706013,23M000,23M300,ME,152,1PD05R550001,168,C0,16,15,60,76,108,1795,92,C5,0,10,7360,1.019219925,1.019219925,55208.79748,513.3333333,0.603954294
10706013,23M000,23M300,ME,200,1PD05R550001,186,C0,16,15,60,76,108,1795,92,C5,0,11,8104,0.987535714,0.987535714,55208.79748,513.3333333,0.532455
10706013,23M000,23M300,ME,152,1PD05R550001,124,C0,16,15,60,76,108,1795,92,C5,0,12,8824,0.929558271,0.929558271,55208.79748,513.3333333,0.475349325
10706013,23M000,23M300,ME,160,1PD05R550001,143,C0,16,15,60,76,108,1795,92,C5,0,13,9568,0.995486111,0.995486111,55208.79748,513.3333333,0.424206731
10706013,23M000,23M300,ME,200,RRD066580001,141,C6,0,0,0,0,0,0,91,,0,10,3011999.788,1.303333333,1.303333333,17752.94937,100498.3929,0.848701923
10706013,23M000,23M300,ME,152,1PD05R550001,10,C0,16,15,60,76,108,1795,92,C5,0,18,13192,1.525950292,1.525950292,55208.79748,513.3333333,0.835177229
10706013,23M000,23M300,ME,152,RRD066580001,157,C6,0,0,0,0,0,0,91,,0,11,3012743.788,1.525950292,1.525950292,17752.94937,100498.3929,0.835177229
10708045,230000,230R30,ME,192,,0,,,,,,,,,,0,12,2987159.788,0.943489583,0.943489583,421.5345709,100498.3929,0.157248264
10708045,230000,230R30,ME,160,1PD01G010001,35.5,C0,19,12,61,165,34,1080,90,C5,0,13,29272,1.10515625,1.10515625,2540.5,1438.133333,0.215640244
10708045,230000,230R30,ME,160,1PD025550001,29,C0,88,31,60,154,90,1826,92,C5,0,13,21880,1.10515625,1.10515625,31702.96612,1630.933333,0.215640244
10708045,230000,230R30,ME,184,1PD01G010001,7,C0,19,12,61,165,34,1080,90,C5,0,17,32200,1.062862319,1.062862319,2540.5,1438.133333,0.275299468
10708045,230000,230R30,ME,184,1PD025550001,177.3,C0,88,31,60,154,90,1826,92,C5,0,17,24808,1.062862319,1.062862319,31702.96612,1630.933333,0.275299468
10708045,230000,230R30,ME,160,1PD025550001,161.6,C0,88,31,60,154,90,1826,92,C5,0,18,25552,1.029236111,1.029236111,31702.96612,1630.933333,0.247181604
10708045,230000,230R30,ME,104,1PD00T550001,36.4,C5,0,0,0,0,0,729,91,C5,0,19,9520,1.087820513,1.087820513,768.8,657.3333333,0.267233728
10708045,230000,230R30,ME,104,1PD025550001,57.9,C0,88,31,60,154,90,1826,92,C5,0,19,26296,1.087820513,1.087820513,31702.96612,1630.933333,0.267233728
10708045,230000,230R30,ME,160,1PD00T550001,41.7,C5,0,0,0,0,0,729,91,C5,0,20,10192,0.848798077,0.848798077,768.8,657.3333333,0.228605769
10708045,230000,230R30,ME,160,1PD025550001,44.8,C0,88,31,60,154,90,1826,92,C5,0,20,26968,0.848798077,0.848798077,31702.96612,1630.933333,0.228605769
10708045,230000,230R30,ME,152,1PD00T550001,6.9,C5,0,0,0,0,0,729,91,C5,0,23,12400,0.896820175,0.896820175,768.8,657.3333333,0.176423641
10708045,230000,230R30,ME,152,1PD01G010001,29.5,C0,19,12,61,165,34,1080,90,,0,23,36568,0.896820175,0.896820175,2540.5,1438.133333,0.176423641
10708045,230000,230R30,ME,152,1PD025550001,16.1,C0,88,31,60,154,90,1826,92,C5,0,23,29176,0.896820175,0.896820175,31702.96612,1630.933333,0.176423641
10708045,230000,230R30,ME,152,1PD039550001,93.6,C0,32,17,112,119,105,1855,91,C5,0,17,12904,0.896820175,0.896820175,45776.62538,1088.533333,0.176423641
10708045,230000,230R30,ME,200,1PD01G010001,34.3,C0,19,12,61,165,34,1080,90,,0,24,37288,0.825666667,0.825666667,2540.5,1438.133333,0.159806452
10708045,230000,230R30,ME,200,1PD025550001,62.8,C0,88,31,60,154,90,1826,92,C5,0,24,29896,0.825666667,0.825666667,31702.96612,1630.933333,0.159806452
10708045,230000,230R30,ME,200,1PD039550001,37.8,C0,32,17,112,119,105,1855,91,C5,0,18,13624,0.825666667,0.825666667,45776.62538,1088.533333,0.159806452
10708045,230000,230R30,ME,160,1PD02W27A001,1.5,C0,8,9,32,42,28,2419,92,C5,0,14,10528,0.814508929,0.814508929,2247.5,570.1333333,0.181001984
10708045,230000,230R30,ME,192,1PD025550001,65.7,C0,88,31,60,154,90,1826,92,C5,0,29,33568,0.886309524,0.886309524,31702.96612,1630.933333,0.169977169
10708045,230000,230R30,ME,192,1PD039550001,143.7,C0,32,17,112,119,105,1855,91,C5,0,23,17296,0.886309524,0.886309524,45776.62538,1088.533333,0.169977169
10708045,230000,230R30,ME,192,1PD058550001,4.9,C0,20,77,134,168,61,31,91,C5,0,1,11080,0.886309524,0.886309524,403.1428194,881.3333333,0.169977169
10708045,230000,230R30,ME,120,1PD025550001,12.5,C0,88,31,60,154,90,1826,92,C5,0,30,34312,0.837559524,0.837559524,31702.96612,1630.933333,0.183216146
10708045,230000,230R30,ME,120,1PD039550001,67.2,C0,32,17,112,119,105,1855,91,C5,0,24,18040,0.837559524,0.837559524,45776.62538,1088.533333,0.183216146
10708045,230000,230R30,ME,120,1PD058550001,6.5,C0,20,77,134,168,61,31,91,C6,0,2,11824,0.837559524,0.837559524,403.1428194,881.3333333,0.183216146
10708045,230000,230R30,ME,152,1PD039550001,70,C0,32,17,112,119,105,1855,91,C5,0,27,20224,0.959445489,0.959445489,45776.62538,1088.533333,0.209878701
10708045,230000,230R30,ME,152,1PD058550001,28.6,C0,20,77,134,168,61,31,91,,0,5,14008,0.959445489,0.959445489,403.1428194,881.3333333,0.209878701
10708045,230000,230R30,ME,160,1PD025550001,24.5,C0,88,31,60,154,90,1826,92,C5,0,34,37216,1.0275,1.0275,31702.96612,1630.933333,0.220178571
10708045,230000,230R30,ME,160,1PD039550001,114.7,C0,32,17,112,119,105,1855,91,C5,0,28,20944,1.0275,1.0275,45776.62538,1088.533333,0.220178571
10708045,230000,230R30,ME,160,1PD058550001,19.2,C0,20,77,134,168,61,31,91,,0,6,14728,1.0275,1.0275,403.1428194,881.3333333,0.220178571
10708045,230000,230R30,ME,184,1PD025550001,28.3,C0,88,31,60,154,90,1826,92,C5,0,35,37960,1.019219368,1.019219368,31702.96612,1630.933333,0.215604097
10708045,230000,230R30,ME,184,1PD039550001,98.8,C0,32,17,112,119,105,1855,91,C5,0,29,21688,1.019219368,1.019219368,45776.62538,1088.533333,0.215604097
10708045,230000,230R30,ME,200,1PD058550001,18.5,C0,20,77,134,168,61,31,91,,0,9,16936,0.937272727,0.937272727,403.1428194,881.3333333,0.190925926
10708045,230000,230R30,ME,144,1PD025550001,27,C0,88,31,60,154,90,1826,92,C5,0,38,40168,0.881770833,0.881770833,31702.96612,1630.933333,0.195949074
10708045,230000,230R30,ME,152,1PD05P550001,7.4,C0,35,14,149,26,70,1568,91,C5,0,11,9664,0.95191886,0.95191886,30344.90091,590.1333333,0.181317878
10708045,230000,230R30,ME,200,1PD025550001,25.5,C0,88,31,60,154,90,1826,92,C5,0,40,41632,0.754541667,0.754541667,31702.96612,1630.933333,0.125756944
10708045,230000,230R30,ME,200,1PD038550001,6,C0,17,28,116,86,72,1492,90,C5,0,34,24520,0.754541667,0.754541667,51451.44787,1060.533333,0.125756944
10708045,230000,230R30,ME,200,1PD039550001,70.8,C0,32,17,112,119,105,1855,91,C5,0,34,25360,0.754541667,0.754541667,45776.62538,1088.533333,0.125756944
10708045,230000,230R30,ME,200,1PD058550001,10.5,C0,20,77,134,168,61,31,91,,0,12,19144,0.754541667,0.754541667,403.1428194,881.3333333,0.125756944
10708045,23R000,23R300,ME,160,1PD038550001,6.5,C0,17,28,116,86,72,1492,90,C5,0,36,25984,0.46234375,0.46234375,51451.44787,1060.533333,0.094036017
10708045,23R000,23R300,ME,160,1PD039550001,11.9,C0,32,17,112,119,105,1855,91,C5,0,36,26824,0.46234375,0.46234375,45776.62538,1088.533333,0.094036017
10708045,23R000,23R300,ME,160,1PD058550001,2.5,C0,20,77,134,168,61,31,91,,0,14,20608,0.46234375,0.46234375,403.1428194,881.3333333,0.094036017
10708045,23R000,23R300,ME,160,1PD05P550001,43.7,C0,35,14,149,26,70,1568,91,C5,0,14,11872,0.46234375,0.46234375,30344.90091,590.1333333,0.094036017
10708045,23R000,23R300,ME,120,1PD025550001,15.5,C0,88,31,60,154,90,1826,92,C5,0,43,43840,0.617847222,0.617847222,31702.96612,1630.933333,0.132395833
10708045,23R000,23R300,ME,120,1PD038550001,1.4,C0,17,28,116,86,72,1492,90,C5,0,37,26728,0.617847222,0.617847222,51451.44787,1060.533333,0.132395833
10708045,23R000,23R300,ME,120,1PD039550001,19,C0,32,17,112,119,105,1855,91,C5,0,37,27568,0.617847222,0.617847222,45776.62538,1088.533333,0.132395833
10708045,23R000,23R300,ME,144,1PD025550001,25.8,C0,88,31,60,154,90,1826,92,C5,0,45,45256,0.977604167,0.977604167,31702.96612,1630.933333,0.195520833
10708045,23R000,23R300,ME,144,1PD038550001,7.8,C0,17,28,116,86,72,1492,90,C5,0,39,28144,0.977604167,0.977604167,51451.44787,1060.533333,0.195520833
10708045,23R000,23R300,ME,144,1PD039550001,46,C0,32,17,112,119,105,1855,91,C5,0,39,28984,0.977604167,0.977604167,45776.62538,1088.533333,0.195520833
10708045,23R000,23R300,ME,144,1PD058550001,12,C0,20,77,134,168,61,31,91,,0,17,22768,0.977604167,0.977604167,403.1428194,881.3333333,0.195520833
10708045,23R000,23R300,ME,144,1PD05P550001,58.3,C0,35,14,149,26,70,1568,91,C5,0,17,14032,0.977604167,0.977604167,30344.90091,590.1333333,0.195520833
10708045,23R000,23R300,ME,144,1PD05V270001,4.2,C2,0,0,58,0,54,1826,92,C5,0,16,11488,0.977604167,0.977604167,4249.382572,505.3333333,0.195520833
10708045,23R000,23R300,ME,200,1PD025550001,26.9,C0,88,31,60,154,90,1826,92,C5,0,46,45976,1.006958333,1.006958333,31702.96612,1630.933333,0.177698529
10708045,23R000,23R300,ME,152,1PD058550001,9.1,C0,20,77,134,168,61,31,91,,0,19,24232,0.911487854,0.911487854,403.1428194,881.3333333,0.166892142
10708045,23R000,23R300,ME,152,1PD05P550001,95.4,C0,35,14,149,26,70,1568,91,C5,0,19,15496,0.911487854,0.911487854,30344.90091,590.1333333,0.166892142
10708046,23M000,23M500,ME,192,,0,,,,,,,,,,0,12,2987159.788,0.617395833,0.617395833,421.5345709,100498.3929,0.857158905
10708046,23M000,23M500,ME,160,1PD048270001,216.7,C0,50,63,112,75,25,2566,92,C4,0,10,7312,1.297916667,1.297916667,23953.9,806.1333333,1.032934322
10708046,23M000,23M500,ME,176,1PD048270001,163.1,C0,50,63,112,75,25,2566,92,C5,0,11,8056,1.061489899,1.061489899,23953.9,806.1333333,0.865861742
10708046,23M000,23M500,ME,160,1PD048270001,166.9,C0,50,63,112,75,25,2566,92,C5,0,12,8776,1.201597222,1.201597222,23953.9,806.1333333,0.878836538
10708046,23M000,23M500,ME,152,1PD048270001,140.1,C0,50,63,112,75,25,2566,92,C5,0,13,9520,1.151973684,1.151973684,23953.9,806.1333333,0.817494019
10708046,23M000,23M500,ME,160,1PD048270001,81.2,C0,50,63,112,75,25,2566,92,C5,0,18,13192,1.078863636,1.078863636,23953.9,806.1333333,0.698381024
10708046,23M000,23M500,ME,160,QRQY00000910,77.7,C6,0,0,0,0,0,0,91,,0,3,2998871.788,1.078863636,1.078863636,1002,100011.1929,0.698381024
10708046,23M000,23M500,ME,192,1PD048270001,209.7,C0,50,63,112,75,25,2566,92,C5,0,19,13912,1.173768939,1.173768939,23953.9,806.1333333,0.73874349
10708046,23M000,23M500,ME,120,1PD048270001,55.5,C0,50,63,112,75,25,2566,92,C5,0,20,14656,1.175454545,1.175454545,23953.9,806.1333333,0.743589744
10708046,23M000,23M500,ME,120,QRQY00000974,124.7,C6,0,0,0,0,0,0,91,,0,1,3000335.788,1.175454545,1.175454545,575.6,100035.9929,0.743589744
10708046,23M000,23M500,ME,152,1PD048270001,72.5,C0,50,63,112,75,25,2566,92,C5,0,21,15400,1.133373206,1.133373206,23953.9,806.1333333,0.708050987
10708046,23M000,23M500,ME,160,1PD05R550001,74.9,C0,16,15,60,76,108,1795,92,C3,0,5,3688,1.101136364,1.101136364,55208.79748,513.3333333,0.74224359
10708046,23M000,23M500,ME,160,1PD05U270001,111.3,C0,20,25,61,77,70,2243,92,C3,0,1,2944,1.101136364,1.101136364,14527.78893,488.5333333,0.74224359
10708046,23M000,23M500,ME,184,1PD048270001,21.5,C0,50,63,112,75,25,2566,92,C5,0,25,18304,1.074802372,1.074802372,23953.9,806.1333333,0.788036232
10708046,23M000,23M500,ME,184,1PD05U270001,237.6,C0,20,25,61,77,70,2243,92,C3,0,2,3688,1.074802372,1.074802372,14527.78893,488.5333333,0.788036232
10708046,23M000,23M500,ME,160,1PD048270001,18.9,C0,50,63,112,75,25,2566,92,C5,0,26,19024,1.030625,1.030625,23953.9,806.1333333,0.664389706
10708046,23M000,23M500,ME,160,1PD05U270001,178.5,C0,20,25,61,77,70,2243,92,C4,0,3,4408,1.030625,1.030625,14527.78893,488.5333333,0.664389706
10708046,23M000,23M500,ME,200,1PD048270001,11.4,C0,50,63,112,75,25,2566,92,C5,0,27,19768,1.014681818,1.014681818,23953.9,806.1333333,0.613178161
10709013,23M000,23M500,ME,192,1PD042550001,197.8,C1,0,128,216,83,96,1827,92,C2,0,8,6040,0.945535714,0.945535714,88541.58505,1054.133333,0.884186422
10709013,23M000,23M500,ME,160,1PD042550001,179,C1,0,128,216,83,96,1827,92,C2,0,9,6784,1.022890625,1.022890625,88541.58505,1054.133333,0.972045455
10709013,23M000,23M500,ME,184,1PD042550001,154.3,C1,0,128,216,83,96,1827,92,C2,0,10,7504,1.063654891,1.063654891,88541.58505,1054.133333,0.85178442
10709013,23M000,23M500,ME,160,1PD042550001,169.4,C1,0,128,216,83,96,1827,92,C2,0,11,8248,1.049027778,1.049027778,88541.58505,1054.133333,0.919866803
10709013,23M000,23M500,ME,104,1PD042550001,103.9,C1,0,128,216,83,96,1827,92,C3,0,12,8992,1.06965812,1.06965812,88541.58505,1054.133333,1.000674764
10709013,23M000,23M500,ME,160,1PD042550001,249,C1,0,128,216,83,96,1827,92,C3,0,13,9664,1.297916667,1.297916667,88541.58505,1054.133333,1.032934322
10709013,23M000,23M500,ME,160,1PD042550001,161.8,C1,0,128,216,83,96,1827,92,C5,0,21,15544,1.078863636,1.078863636,88541.58505,1054.133333,0.698381024
10709013,23M000,23M500,ME,160,1PD042550001,43.9,C1,0,128,216,83,96,1827,92,C5,0,29,21376,1.030625,1.030625,88541.58505,1054.133333,0.664389706
10709013,23M000,23M500,ME,160,1RDZ25100001,16.1,C6,0,0,0,0,0,0,91,,0,19,3004703.788,1.030625,1.030625,21162.4,100351.1929,0.664389706
10709013,23M000,23M500,ME,160,QRQY00001097,97.6,C6,0,0,0,0,0,0,91,,0,1,3004703.788,1.030625,1.030625,6737.1,100206.3929,0.664389706
10709013,23M000,23M500,ME,200,1PD042550001,13,C1,0,128,216,83,96,1827,92,C5,0,30,22120,1.014681818,1.014681818,88541.58505,1054.133333,0.613178161
10709013,23M000,23M500,ME,200,QRQY00001097,197.1,C6,0,0,0,0,0,0,91,,0,2,3005447.788,1.014681818,1.014681818,6737.1,100206.3929,0.613178161
10709013,23M000,23M500,ME,144,1PD042550001,11,C1,0,128,216,83,96,1827,92,C5,0,31,22864,1.000315657,1.000315657,88541.58505,1054.133333,0.723683261
10709013,23M000,23M500,ME,152,1PD042550001,2,C1,0,128,216,83,96,1827,92,C5,0,34,25048,0.895753589,0.895753589,88541.58505,1054.133333,0.475349325
10709013,23M000,23M500,ME,152,QRQY00001129,141.2,C6,0,0,0,0,0,0,91,,0,3,3008375.788,0.895753589,0.895753589,34685.53182,100498.3929,0.475349325
10709013,23N000,23N500,ME,160,1PD042550001,1,C1,0,128,216,83,96,1827,92,C5,0,35,25792,0.292222222,0.292222222,88541.58505,1054.133333,0.220220588
10709013,23N000,23N500,ME,160,QRQY00001129,52.8,C6,0,0,0,0,0,0,91,,0,4,3009119.788,0.292222222,0.292222222,34685.53182,100498.3929,0.220220588
10709067,230000,230R30,ME,152,1PD025550001,45,C0,88,31,60,154,90,1826,92,C5,0,14,22624,1.120760234,1.120760234,31702.96612,1630.933333,0.220912654
10709067,230000,230R30,ME,192,1PD010270001,122.1,C0,59,23,53,108,91,1827,91,C5,0,15,32896,1.093171296,1.093171296,1486.8,1681.333333,0.216282895
10709067,230000,230R30,ME,160,1PD010270001,131.2,C0,59,23,53,108,91,1827,91,C5,0,18,35104,1.029236111,1.029236111,1486.8,1681.333333,0.247181604
10709067,230000,230R30,ME,160,1PD025550001,53,C0,88,31,60,154,90,1826,92,C5,0,18,25552,1.029236111,1.029236111,31702.96612,1630.933333,0.247181604
10709067,230000,230R30,ME,160,91.18V22.001,5.5,C0,27,97,85,90,82,4032,92,C5,0,18,49000,1.029236111,1.029236111,4902.5,2412.533333,0.247181604
10709067,230000,230R30,ME,104,1PD010270001,94.2,C0,59,23,53,108,91,1827,91,C5,0,19,35848,1.087820513,1.087820513,1486.8,1681.333333,0.267233728
10709067,230000,230R30,ME,104,1PD025550001,12.5,C0,88,31,60,154,90,1826,92,C5,0,19,26296,1.087820513,1.087820513,31702.96612,1630.933333,0.267233728
10709067,230000,230R30,ME,104,1PD039550001,14.5,C0,32,17,112,119,105,1855,91,C5,0,13,10024,1.087820513,1.087820513,45776.62538,1088.533333,0.267233728
10709067,230000,230R30,ME,104,91.18V22.001,2.6,C0,27,97,85,90,82,4032,92,C5,0,19,49744,1.087820513,1.087820513,4902.5,2412.533333,0.267233728
10709067,230000,230R30,ME,176,91.18V22.001,19.6,C0,27,97,85,90,82,4032,92,C5,0,21,51160,0.85826049,0.85826049,4902.5,2412.533333,0.174334162
10709067,230000,230R30,ME,160,1PD010270001,48.5,C0,59,23,53,108,91,1827,91,C5,0,22,37984,0.839519231,0.839519231,1486.8,1681.333333,0.173234127
10709067,230000,230R30,ME,160,1PD025550001,27.5,C0,88,31,60,154,90,1826,92,C5,0,22,28432,0.839519231,0.839519231,31702.96612,1630.933333,0.173234127
10709067,230000,230R30,ME,160,1PD039550001,98,C0,32,17,112,119,105,1855,91,C5,0,16,12160,0.839519231,0.839519231,45776.62538,1088.533333,0.173234127
10709067,230000,230R30,ME,160,91.18V22.001,12.5,C0,27,97,85,90,82,4032,92,C5,0,22,51880,0.839519231,0.839519231,4902.5,2412.533333,0.173234127
10709067,230000,230R30,ME,152,1PD010270001,13.5,C0,59,23,53,108,91,1827,91,C5,0,23,38728,0.896820175,0.896820175,1486.8,1681.333333,0.176423641
